province,type_property,property_id,subtype_property,postal_code,city,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,distance_from_train_stations_by_foot,distance_from_elementary_school_by_foot,distance_from_high_school_by_foot
antwerp,house,rbw16770,residence,2560,nijlen,365000.0,to_be_renovated,fuel_oil,not_specified,150.0,F,51.15967,4.66559,3,3.0,1,1,0,1,1,0,no_flooding_area,185.0,243.0,545.0
antwerp,house,rbw16724,residence,2570,duffel,278000.0,not_specified,gas,not_specified,105.0,C,51.0863629,4.5070196,3,2.0,1,2,1,0,0,0,(information_not_available),1900.0,1800.0,1800.0
antwerp,house,rbw16723,residence,2860,sint_katelijne_waver,460000.0,not_specified,gas,not_specified,292.0,F,51.0382903,4.5136239,2,3.0,2,4,1,1,1,0,no_flooding_area,2000.0,1000.0,975.0
antwerp,house,rbw16722,residence,2580,beerzel,695000.0,not_specified,not_specified,not_specified,177.0,A,51.0647773,4.6796748,3,3.0,1,2,1,1,0,0,(information_not_available),3000.0,1000.0,2500.0
antwerp,house,rbw16427,residence,2322,minderhout,649000.0,new,not_specified,south_west,252.0,not_specified,51.4163747,4.7561967,2,4.0,1,2,1,1,1,0,no_flooding_area,8800.0,678.0,2300.0
antwerp,house,rbw16426,residence,2300,turnhout,295000.0,to_be_renovated,gas,south,233.0,E,51.31719,4.944869,3,3.0,1,2,1,1,1,0,no_flooding_area,1000.0,195.0,241.0
antwerp,apartment,rbw16410,apartment,2050,antwerp,226000.0,normal,fuel_oil,south,87.0,B,51.22825,4.387431,2,2.0,1,1,1,0,0,0,no_flooding_area,3000.0,487.0,434.0
antwerp,house,rbw16409,residence,2610,wilrijk,410000.0,normal,gas,south_east,125.0,B,51.17472,4.383107,2,3.0,1,2,1,1,1,0,no_flooding_area,3200.0,599.0,1100.0
antwerp,apartment,rbw16358,apartment,2018,antwerp,349000.0,excellent,gas,not_specified,95.0,A,51.20649,4.420608,2,2.0,1,1,1,0,0,0,no_flooding_area,1700.0,174.0,3.0
antwerp,house,rbw16357,residence,2310,rijkevorsel,475000.0,not_specified,not_specified,south_east,193.0,C,51.3309701,4.7787641,4,3.0,1,1,1,1,1,0,no_flooding_area,2000.0,504.0,5000.0
antwerp,house,rbw16348,villa,2910,essen,595000.0,normal,fuel_oil,south_east,239.0,C,51.46291,4.467615,4,3.0,1,2,1,1,1,0,no_flooding_area,1600.0,379.0,379.0
antwerp,house,rbw16347,residence,2910,essen,589000.0,normal,gas,north_east,245.0,B,51.4646,4.504237,4,3.0,1,1,1,1,1,0,no_flooding_area,4400.0,569.0,2900.0
antwerp,house,rbw16344,villa,2910,essen,785000.0,excellent,not_specified,north_west,172.0,not_specified,51.47137,4.471259,4,3.0,1,2,1,1,0,0,no_flooding_area,1800.0,927.0,927.0
antwerp,house,rbw16343,residence,2910,essen,579000.0,excellent,not_specified,not_specified,180.0,B,51.46883,4.464514,4,4.0,1,2,1,1,1,0,no_flooding_area,1300.0,458.0,339.0
antwerp,house,rbw16340,residence,2920,kalmthout,585000.0,to_be_renovated,gas,south,193.0,F,51.38741,4.450069,4,3.0,1,2,1,1,1,0,no_flooding_area,1300.0,1900.0,2300.0
antwerp,house,rbw16339,residence,2910,essen,665000.0,new,not_specified,north,250.0,not_specified,51.46668,4.487343,4,4.0,1,2,1,1,0,0,no_flooding_area,2900.0,1100.0,1400.0
antwerp,house,rbw16337,residence,2990,wuustwezel,649000.0,normal,not_specified,west,179.0,C,51.41262,4.617827,4,4.0,1,2,0,0,1,0,no_flooding_area,7800.0,517.0,3100.0
antwerp,house,rbw16330,residence,2940,stabroek,499000.0,normal,fuel_oil,west,142.0,F,51.35489,4.391818,4,3.0,1,1,1,1,1,0,no_flooding_area,5100.0,732.0,3100.0
antwerp,house,rbw16329,residence,2910,essen,469000.0,normal,fuel_oil,not_specified,151.0,D,51.45118,4.449817,4,4.0,1,1,1,1,1,0,no_flooding_area,1600.0,916.0,2100.0
antwerp,house,vbe32594,residence,2970,schilde,1288544.0,new,not_specified,not_specified,352.0,not_specified,51.2407352,4.5834231,4,4.0,2,2,0,0,0,0,(information_not_available),2000.0,403.0,1500.0
antwerp,apartment,rbw16290,apartment,2480,dessel,229000.0,normal,gas,not_specified,75.0,B,51.24035,5.144463,0,1.0,1,0,0,0,1,0,no_flooding_area,7600.0,137.0,7200.0
antwerp,house,rbw16289,residence,2490,balen,299000.0,normal,gas,east,161.0,F,51.16557,5.168093,4,4.0,1,0,0,0,1,0,(information_not_available),589.0,1100.0,3800.0
antwerp,apartment,rbw16280,ground_floor,2100,deurne,185000.0,normal,fuel_oil,south_east,79.0,F,51.23279,4.460412,0,2.0,1,1,0,1,0,0,no_flooding_area,2800.0,545.0,561.0
antwerp,apartment,rbw16279,penthouse,2000,antwerp,349000.0,normal,gas,south_west,106.0,B,51.20995,4.403748,0,3.0,2,2,0,0,0,0,(information_not_available),1700.0,388.0,245.0
antwerp,apartment,rbw16273,ground_floor,2520,ranst,299000.0,excellent,gas,not_specified,86.0,B,51.1942577,4.5905266,0,2.0,1,0,0,1,0,0,(information_not_available),5900.0,1800.0,5100.0
antwerp,house,rwc42739,residence,2110,wijnegem,325000.0,normal,gas,not_specified,13.0,C,51.2255627,4.5179715,2,2.0,1,0,0,1,0,0,no_flooding_area,6500.0,518.0,632.0
antwerp,apartment,rbw16244,apartment,2310,rijkevorsel,369000.0,excellent,gas,east,14.0,A,51.3286173,4.7806636,0,3.0,1,1,1,0,1,0,(information_not_available),2000.0,302.0,5000.0
antwerp,house,vbe32360,residence,2970,schilde,562526.0,new,not_specified,not_specified,165.0,not_specified,51.2407352,4.5834231,4,3.0,1,2,0,0,1,0,(information_not_available),2000.0,403.0,1500.0
antwerp,house,vbe32359,residence,2820,bonheiden,1046519.0,new,not_specified,not_specified,374.0,not_specified,51.0166667,4.55,4,4.0,3,2,0,0,1,0,(information_not_available),5100.0,772.0,5100.0
antwerp,house,vbe32358,residence,2930,brasschaat,476055.0,new,not_specified,not_specified,147.0,not_specified,51.29227,4.49419,2,3.0,1,2,0,0,1,0,(information_not_available),4800.0,189.0,189.0
antwerp,house,vbe32357,residence,2590,berlaar,457935.0,new,not_specified,not_specified,154.0,not_specified,51.097099,4.6633008,4,4.0,1,2,0,0,1,0,(information_not_available),2900.0,3900.0,3200.0
antwerp,house,vbe32356,residence,2570,duffel,688363.0,new,not_specified,not_specified,218.0,not_specified,51.0980628,4.5051426,4,3.0,2,2,0,0,0,0,(information_not_available),1400.0,572.0,72.0
antwerp,house,vbe32355,residence,2221,booischot,576448.0,new,not_specified,not_specified,233.0,not_specified,51.05151,4.77523,4,4.0,2,2,0,0,1,0,(information_not_available),1700.0,363.0,4800.0
antwerp,house,vbe32354,residence,2570,duffel,478582.0,new,not_specified,not_specified,132.0,not_specified,51.0980628,4.5051426,3,3.0,1,2,0,0,0,0,(information_not_available),1400.0,572.0,72.0
antwerp,house,vbe32353,residence,2220,heist_op_den_berg,505633.0,new,not_specified,not_specified,228.0,not_specified,51.0633847,4.7210601,4,3.0,2,2,0,0,1,0,(information_not_available),2100.0,2000.0,1900.0
antwerp,house,rwc42737,residence,2110,wijnegem,395000.0,normal,gas,not_specified,18.0,C,51.2256078,4.5179568,2,3.0,1,0,0,1,0,0,no_flooding_area,6500.0,513.0,627.0
antwerp,apartment,rbw16232,apartment,2000,antwerp,465000.0,not_specified,not_specified,south,97.0,A,51.2254954,4.406418,0,1.0,1,1,0,0,0,0,no_flooding_area,1700.0,675.0,808.0
antwerp,house,rbw16206,residence,2300,turnhout,315000.0,normal,gas,west,143.0,C,51.33096,4.945207,3,3.0,1,2,1,1,0,0,no_flooding_area,1400.0,965.0,883.0
antwerp,house,rbw16119,chalet,2230,herselt,60000.0,to_be_renovated,not_specified,not_specified,57.0,F,51.02946,4.856117,4,2.0,1,1,0,0,1,0,no_flooding_area,4900.0,2300.0,5500.0
antwerp,house,rbw16112,residence,2140,borgerhout,495000.0,normal,gas,not_specified,44.0,D,51.21341,4.439516,2,4.0,2,0,0,1,0,0,no_flooding_area,996.0,239.0,201.0
antwerp,apartment,rbw16106,apartment,2000,antwerp,187000.0,normal,gas,not_specified,32.0,A,51.2166583,4.4149712,2,1.0,1,1,0,0,0,0,no_flooding_area,522.0,346.0,346.0
antwerp,house,rbw16081,residence,2900,schoten,385000.0,normal,gas,east,194.0,D,51.24747,4.463411,2,3.0,2,2,0,1,0,0,actual_flooding_area,3500.0,205.0,757.0
antwerp,apartment,rbw16079,apartment,2180,ekeren,249900.0,normal,gas,not_specified,98.0,B,51.27973,4.417575,2,2.0,1,1,0,0,0,0,no_flooding_area,1600.0,361.0,209.0
antwerp,house,rbw16077,villa,2940,hoevenen,629000.0,normal,gas,south_west,252.0,C,51.3222467,4.3745557,4,3.0,1,2,1,1,1,0,no_flooding_area,9700.0,1400.0,1400.0
antwerp,house,rbw16073,residence,2180,ekeren,474000.0,normal,gas,south_west,231.0,C,51.27315,4.412484,3,4.0,1,3,1,1,0,0,actual_flooding_area,2400.0,451.0,763.0
antwerp,house,rbw16072,residence,2950,kapellen,695000.0,to_be_renovated,gas,north_east,206.0,E,51.30699,4.454944,3,4.0,1,2,0,0,0,0,actual_flooding_area,2100.0,983.0,2700.0
antwerp,apartment,rbw16071,duplex,2950,kapellen,300000.0,normal,gas,east,154.0,B,51.35559,4.396068,2,3.0,1,1,1,0,1,0,no_flooding_area,4800.0,476.0,2800.0
antwerp,apartment,rbw16064,apartment,2640,mortsel,199000.0,not_specified,gas,not_specified,73.0,D,51.16816,4.473956,2,2.0,1,0,0,0,1,0,no_flooding_area,750.0,345.0,1300.0
antwerp,house,rbw16063,residence,2650,edegem,439000.0,normal,gas,not_specified,151.0,D,51.16632,4.439838,2,3.0,1,2,0,0,0,0,no_flooding_area,1700.0,387.0,387.0
antwerp,house,rbw16061,residence,2547,lint,549000.0,new,not_specified,not_specified,180.0,not_specified,51.12114,4.49251,2,3.0,2,2,0,0,1,0,no_flooding_area,2100.0,578.0,3000.0
antwerp,apartment,rbw16060,apartment,2640,mortsel,149000.0,not_specified,gas,north_east,60.0,F,51.17245,4.446859,0,1.0,1,0,0,0,0,0,no_flooding_area,1000.0,796.0,439.0
antwerp,apartment,rbw16059,ground_floor,2550,kontich,359000.0,normal,not_specified,not_specified,78.0,not_specified,51.13424,4.45019,2,2.0,1,0,0,1,0,0,no_flooding_area,1900.0,606.0,476.0
antwerp,apartment,rbw16058,ground_floor,2640,mortsel,289000.0,normal,gas,not_specified,82.0,C,51.17373,4.447973,2,2.0,1,1,0,0,0,0,no_flooding_area,956.0,493.0,712.0
antwerp,apartment,rbw16056,apartment,2930,brasschaat,299000.0,normal,gas,south_west,85.0,C,51.29651,4.514109,2,2.0,1,1,1,0,1,0,no_flooding_area,6400.0,903.0,1800.0
antwerp,house,rbw16054,residence,2930,brasschaat,499000.0,normal,gas,not_specified,168.0,B,51.28958,4.484013,2,3.0,2,3,1,1,0,0,no_flooding_area,4100.0,708.0,811.0
antwerp,house,rbw16053,residence,2960,brecht,349000.0,to_be_renovated,gas,east,167.0,F,51.35262,4.64539,3,3.0,1,0,1,1,0,0,possible_flooding_area,1700.0,297.0,6200.0
antwerp,house,rbw16052,residence,2930,brasschaat,899000.0,to_be_renovated,gas,not_specified,247.0,E,51.30878,4.477069,4,3.0,1,2,0,1,1,0,no_flooding_area,4200.0,947.0,1700.0
antwerp,house,rbw16051,chalet,2960,brecht,409000.0,normal,gas,not_specified,100.0,E,51.3210824,4.5733903,3,3.0,1,1,1,1,0,0,no_flooding_area,6500.0,4100.0,7100.0
antwerp,house,rbw16050,residence,2930,brasschaat,475000.0,to_be_renovated,gas,south_west,129.0,F,51.2935453,4.4874385,3,2.0,1,1,1,1,0,0,no_flooding_area,4300.0,286.0,286.0
antwerp,house,rbw16048,residence,2970,schilde,525000.0,normal,hot_air,south_west,199.0,D,51.23021,4.559225,4,4.0,1,0,1,1,0,0,no_flooding_area,11600.0,1000.0,1500.0
antwerp,house,rbw16047,residence,2960,sint_job_in__t_goor,519000.0,to_be_renovated,not_specified,south_east,178.0,D,51.3052409,4.5629722,4,4.0,1,2,1,1,1,0,no_flooding_area,8800.0,1300.0,6100.0
antwerp,house,rbw16046,residence,2960,brecht,649000.0,normal,hot_air,south_west,244.0,F,51.28929,4.560483,4,4.0,2,2,1,1,0,0,no_flooding_area,11500.0,1700.0,3700.0
antwerp,house,rbw16045,residence,2960,brecht,399000.0,to_be_renovated,gas,north_east,139.0,F,51.34251,4.649477,3,3.0,1,0,1,1,0,0,no_flooding_area,2500.0,1200.0,5700.0
antwerp,house,rbw16044,residence,2960,sint_job_in__t_goor,499000.0,to_be_renovated,fuel_oil,north_west,215.0,D,51.29718,4.568526,4,5.0,2,0,1,1,0,0,no_flooding_area,9400.0,247.0,4600.0
antwerp,house,rbw16036,residence,2800,mechelen,449000.0,not_specified,gas,not_specified,145.0,C,51.01432,4.486377,2,3.0,1,2,1,1,0,0,possible_flooding_area,761.0,852.0,460.0
antwerp,house,rbw16035,residence,2860,sint_katelijne_waver,475000.0,normal,gas,south_west,217.0,D,51.0464,4.500909,3,3.0,1,2,1,1,1,0,no_flooding_area,2200.0,726.0,828.0
antwerp,house,rbw15979,master_house,2018,antwerp,355000.0,to_be_renovated,gas,west,136.0,F,51.2084605,4.4320993,2,4.0,1,2,0,0,0,0,possible_flooding_area,745.0,123.0,243.0
antwerp,house,rbw15968,bungalow,2630,aartselaar,449000.0,normal,not_specified,not_specified,240.0,C,51.1415209,4.3777933,4,2.0,1,1,0,1,0,0,(information_not_available),3100.0,1500.0,2000.0
antwerp,apartment,rbw15921,apartment,2020,antwerp,219000.0,not_specified,gas,not_specified,94.0,B,51.182269,4.3819435,0,3.0,1,0,0,0,0,0,no_flooding_area,2100.0,268.0,469.0
antwerp,apartment,rbw15920,penthouse,2260,westerlo,369000.0,normal,gas,north_west,144.0,B,51.10935,4.918744,3,3.0,1,1,1,0,1,0,possible_flooding_area,8100.0,610.0,2500.0
antwerp,house,rbw13655,residence,2860,sint_katelijne_waver,575000.0,normal,gas,not_specified,200.0,C,51.04375,4.501882,3,3.0,2,2,1,1,1,0,possible_flooding_area,2000.0,364.0,406.0
antwerp,house,rbt67519,residence,2950,kapellen,529000.0,new,gas,east,240.0,not_specified,51.35399,4.4004,2,3.0,2,0,1,1,1,0,no_flooding_area,4800.0,391.0,2900.0
antwerp,apartment,rbv89589,apartment,2550,kontich,165000.0,excellent,not_specified,not_specified,11.0,C,51.1288653,4.4539746,2,1.0,1,1,1,1,1,1,no_flooding_area,2100.0,1100.0,1200.0
antwerp,house,rbv93343,residence,2650,edegem,2570000.0,excellent,not_specified,not_specified,593.0,C,51.1557515,4.4534477,4,7.0,4,1,1,1,1,1,no_flooding_area,938.0,592.0,1000.0
antwerp,house,rbt61681,residence,2400,mol,129500.0,not_specified,not_specified,not_specified,65.0,not_specified,51.214687,5.189162,3,2.0,1,0,0,0,0,0,(information_not_available),5800.0,1500.0,5500.0
antwerp,apartment,rbv93082,apartment,2000,antwerp,495000.0,new,gas,east,90.0,A,51.22353,4.398828,2,2.0,1,0,1,0,1,0,no_flooding_area,2000.0,929.0,933.0
antwerp,apartment,rbv93109,studio,2060,antwerp,134500.0,normal,gas,not_specified,47.0,B,51.21718,4.428904,2,1.0,1,1,0,0,0,0,possible_flooding_area,822.0,300.0,255.0
antwerp,house,rbw03721,residence,2550,kontich,730000.0,not_specified,gas,not_specified,13.0,B,51.1229912,4.4103629,4,4.0,1,1,1,1,1,0,no_flooding_area,5300.0,2200.0,2200.0
antwerp,apartment,rbv95543,apartment,2660,hoboken,216000.0,not_specified,gas,not_specified,100.0,B,51.17779,4.350574,2,2.0,1,1,1,0,1,0,(information_not_available),896.0,429.0,357.0
antwerp,house,rbv83343,residence,2845,niel,621000.0,not_specified,gas,not_specified,400.0,D,51.106,4.327625,3,5.0,2,2,1,1,0,0,(information_not_available),1300.0,559.0,936.0
antwerp,house,rbv71226,residence,2870,puurs_sint_amands,465000.0,excellent,gas,not_specified,16.0,C,51.0745182,4.2960198,3,3.0,1,0,1,1,0,0,no_flooding_area,1300.0,674.0,1400.0
antwerp,house,rbw11879,residence,2830,willebroek,327500.0,new,not_specified,not_specified,136.0,not_specified,51.066187,4.3801407,2,3.0,1,0,0,0,0,0,(information_not_available),2800.0,2400.0,2400.0
antwerp,house,rbw13423,residence,2300,turnhout,299000.0,normal,gas,east,132.0,B,51.32456,4.956231,2,3.0,1,1,0,0,0,0,no_flooding_area,1600.0,381.0,371.0
antwerp,house,rbw13401,residence,2470,retie,525000.0,normal,fuel_oil,west,255.0,C,51.28915,5.051301,4,4.0,1,2,1,1,1,0,no_flooding_area,9400.0,136.0,5300.0
antwerp,house,rbw13365,residence,2840,rumst,520000.0,to_be_renovated,gas,east,182.0,D,51.08722,4.452416,4,2.0,1,0,0,1,0,0,no_flooding_area,3400.0,612.0,4100.0
antwerp,house,rbw12781,residence,2300,turnhout,295000.0,not_specified,gas,south,155.0,D,51.31944,4.944546,2,4.0,1,1,1,1,0,0,no_flooding_area,821.0,472.0,472.0
antwerp,apartment,rbw12762,apartment,2610,wilrijk,209000.0,normal,gas,north,65.0,B,51.18088,4.376759,3,1.0,1,1,1,0,0,0,no_flooding_area,2500.0,480.0,894.0
antwerp,apartment,rbw12534,apartment,2500,lier,236000.0,normal,gas,south_east,74.0,C,51.1459,4.596954,2,2.0,2,2,1,0,0,0,no_flooding_area,1900.0,1600.0,3500.0
antwerp,house,rbw12346,residence,2400,mol,405000.0,new,not_specified,not_specified,12.0,not_specified,51.19274,5.12328,3,3.0,1,2,0,1,0,0,(information_not_available),884.0,822.0,253.0
antwerp,house,rbw11869,residence,2830,willebroek,409000.0,new,not_specified,not_specified,304.0,not_specified,51.066187,4.3801407,2,3.0,1,0,0,0,0,0,(information_not_available),2800.0,2400.0,2400.0
antwerp,apartment,rbw11858,apartment,2610,wilrijk,280000.0,normal,gas,not_specified,86.0,B,51.17499,4.400792,2,2.0,1,0,0,0,0,0,no_flooding_area,3100.0,826.0,1000.0
antwerp,house,rbw11108,residence,2321,meer,489000.0,excellent,gas,south,185.0,C,51.44798,4.737265,4,3.0,1,2,0,0,1,0,no_flooding_area,4900.0,1000.0,6300.0
antwerp,apartment,rbw10830,apartment,2310,rijkevorsel,382000.0,new,not_specified,south,107.0,not_specified,51.32973,4.775261,4,3.0,1,0,1,0,0,0,no_flooding_area,2000.0,662.0,4700.0
antwerp,apartment,rbw10828,apartment,2310,rijkevorsel,335000.0,new,not_specified,south,90.0,not_specified,51.32973,4.775261,4,2.0,1,0,1,0,0,0,no_flooding_area,2000.0,662.0,4700.0
antwerp,house,rbw10794,residence,2230,herselt,75000.0,to_be_renovated,not_specified,east,83.0,F,51.0249212,4.8776533,4,3.0,1,1,1,1,0,0,no_flooding_area,3900.0,1600.0,6100.0
antwerp,house,rbw10751,residence,2560,nijlen,625000.0,normal,gas,east,217.0,B,51.147536,4.63765971,4,3.0,1,2,1,1,1,0,no_flooding_area,1800.0,1100.0,3000.0
antwerp,apartment,rbw10017,apartment,2440,geel,239549.0,new,not_specified,not_specified,76.0,not_specified,51.1692603,4.9896809,0,1.0,1,0,1,1,0,0,(information_not_available),88.0,926.0,409.0
antwerp,apartment,rbw09794,apartment,2660,hoboken,267000.0,normal,gas,south,62.0,A,51.17871,4.347395,2,1.0,1,1,1,0,0,0,no_flooding_area,534.0,465.0,616.0
antwerp,apartment,rbw08729,apartment,2240,zandhoven,624000.0,new,not_specified,south,149.0,not_specified,51.2133,4.656548,4,2.0,1,1,1,0,0,0,no_flooding_area,8100.0,199.0,2200.0
antwerp,apartment,rbw08728,apartment,2240,zandhoven,341000.0,new,not_specified,south,86.0,not_specified,51.2133,4.656548,4,2.0,1,1,1,0,0,0,no_flooding_area,8100.0,199.0,2200.0
antwerp,house,rbw03861,residence,2830,willebroek,506000.0,new,not_specified,not_specified,13.0,not_specified,51.03804,4.34988,3,3.0,1,2,0,1,1,0,(information_not_available),3800.0,1100.0,3400.0
antwerp,house,rbw02482,residence,2630,aartselaar,399000.0,normal,electricity,north_west,153.0,C,51.13121,4.382559,2,3.0,1,2,1,1,1,0,no_flooding_area,3800.0,451.0,586.0
antwerp,house,rbv95666,residence,2270,herenthout,375000.0,to_be_renovated,fuel_oil,north,285.0,F,51.13869,4.758826,2,5.0,1,2,1,1,1,0,no_flooding_area,3300.0,23.0,7400.0
antwerp,house,rbv94533,master_house,2620,hemiksem,575000.0,normal,gas,west,285.0,B,51.14449,4.338077,2,4.0,2,2,1,1,1,0,no_flooding_area,961.0,23.0,3500.0
antwerp,house,rbv94499,residence,2860,sint_katelijne_waver,379000.0,normal,gas,north_west,111.0,F,51.05612,4.54626,4,2.0,1,1,1,1,1,0,no_flooding_area,5000.0,151.0,151.0
antwerp,house,rbv94449,residence,2800,mechelen,470000.0,to_be_renovated,gas,east,185.0,C,51.03194,4.494803,2,3.0,1,1,1,0,0,0,no_flooding_area,463.0,201.0,551.0
antwerp,house,rbv94440,residence,2850,boom,575000.0,normal,gas,south_east,264.0,C,51.1002,4.384695,2,3.0,1,2,1,1,1,0,no_flooding_area,2400.0,855.0,919.0
antwerp,house,rbv94099,residence,2250,olen,499000.0,normal,gas,east,231.0,C,51.18233,4.905956,4,3.0,2,2,1,1,1,0,no_flooding_area,1400.0,446.0,5100.0
antwerp,house,rbv94045,villa,2250,olen,769000.0,normal,fuel_oil,east,391.0,B,51.1715251,4.8827594,4,3.0,1,1,1,1,1,1,no_flooding_area,1800.0,1900.0,3800.0
antwerp,house,rbv94029,residence,2200,herentals,295000.0,to_be_renovated,gas,west,378.0,E,51.17751,4.832867,2,3.0,1,3,1,1,1,0,no_flooding_area,553.0,500.0,280.0
antwerp,house,rbv94010,residence,2270,herenthout,498000.0,normal,gas,south_east,194.0,D,51.1322553,4.7708325,4,3.0,1,1,0,1,1,0,no_flooding_area,4900.0,1600.0,7300.0
antwerp,house,rbv93355,residence,2340,beerse,369000.0,to_be_renovated,fuel_oil,south,213.0,F,51.31676,4.859595,3,4.0,1,2,1,1,1,0,no_flooding_area,5700.0,544.0,4900.0
antwerp,house,rbv93197,residence,2520,oelegem,540000.0,to_be_renovated,fuel_oil,west,414.0,F,51.2091,4.62682,4,6.0,2,3,1,1,1,0,no_flooding_area,8300.0,1600.0,2400.0
antwerp,apartment,rbv93131,studio,2018,antwerp,129000.0,to_be_renovated,fuel_oil,west,36.0,C,51.20077,4.421228,2,1.0,1,1,1,0,0,0,no_flooding_area,958.0,465.0,487.0
antwerp,apartment,rbv93110,ground_floor,2610,wilrijk,247000.0,to_be_renovated,gas,north,71.0,D,51.18381,4.377356,2,1.0,1,1,1,1,0,0,no_flooding_area,2200.0,608.0,797.0
antwerp,apartment,rbv93105,apartment,2060,antwerp,219000.0,excellent,gas,north_east,62.0,C,51.22022,4.430054,2,1.0,1,1,0,0,0,0,no_flooding_area,1100.0,496.0,380.0
antwerp,apartment,rbv93095,apartment,2660,hoboken,219000.0,excellent,gas,east,60.0,A,51.17966,4.371764,2,1.0,1,0,1,0,0,0,actual_flooding_area,2300.0,599.0,1100.0
antwerp,apartment,rbv93091,apartment,2140,borgerhout,175000.0,to_be_renovated,gas,not_specified,88.0,B,51.21966,4.45304,2,2.0,1,1,1,0,1,0,no_flooding_area,2000.0,321.0,600.0
antwerp,apartment,rbv93079,apartment,2140,borgerhout,270000.0,to_be_renovated,not_specified,west,55.0,A,51.20934,4.437731,2,1.0,1,1,1,0,1,0,no_flooding_area,470.0,304.0,594.0
antwerp,house,rbv93037,residence,2060,antwerp,295000.0,normal,gas,west,198.0,C,51.22419,4.423811,2,2.0,2,2,0,0,0,0,actual_flooding_area,1100.0,340.0,565.0
antwerp,house,rbv93023,residence,2020,antwerp,475000.0,normal,gas,south_east,290.0,C,51.18708,4.376017,2,3.0,2,2,0,0,0,0,no_flooding_area,1700.0,365.0,349.0
antwerp,house,rbv93009,residence,2060,antwerp,375000.0,normal,gas,not_specified,168.0,D,51.22524,4.438233,3,5.0,1,0,0,0,1,0,no_flooding_area,1400.0,230.0,230.0
antwerp,apartment,rbv93004,apartment,2018,antwerp,429000.0,excellent,gas,south_west,190.0,D,51.20971,4.413988,2,3.0,1,1,1,0,0,0,no_flooding_area,1300.0,169.0,315.0
antwerp,apartment,rbv92989,studio,2060,antwerp,109000.0,to_be_renovated,electricity,east,27.0,E,51.22138,4.425168,2,1.0,1,0,1,0,0,0,no_flooding_area,808.0,81.0,223.0
antwerp,house,rbv90325,residence,2360,oud_turnhout,299000.0,to_be_renovated,gas,south,162.0,F,51.32008,4.981071,3,3.0,1,1,1,1,0,0,no_flooding_area,3200.0,343.0,1700.0
antwerp,house,rbv90319,cottage,2380,ravels,825000.0,normal,fuel_oil,south_west,139.0,C,51.397,5.032773,4,3.0,1,0,1,1,1,0,no_flooding_area,2000.0,1600.0,9700.0
antwerp,apartment,rbv90289,apartment,2300,turnhout,380260.0,new,gas,not_specified,124.0,not_specified,51.32409,4.951879,2,3.0,1,2,1,0,1,0,no_flooding_area,1300.0,414.0,580.0
antwerp,apartment,rbv90283,apartment,2300,turnhout,189000.0,not_specified,gas,north,91.0,C,51.32633,4.948936,3,2.0,1,1,1,0,0,0,no_flooding_area,1300.0,399.0,233.0
antwerp,house,rbv90272,residence,2480,dessel,289000.0,not_specified,fuel_oil,not_specified,222.0,F,51.24001,5.132549,4,4.0,1,2,1,1,1,0,no_flooding_area,6800.0,1100.0,6200.0
antwerp,apartment,rbv90259,apartment,2350,vosselaar,370000.0,new,not_specified,north_west,96.0,not_specified,51.31097,4.876165,3,2.0,1,0,1,0,0,0,no_flooding_area,4700.0,544.0,3900.0
antwerp,apartment,rbv90238,apartment,2370,arendonk,139000.0,excellent,gas,not_specified,60.0,B,51.32067,5.092209,3,1.0,1,1,0,0,0,0,no_flooding_area,2000.0,561.0,983.0
antwerp,house,rbv86323,residence,2310,rijkevorsel,435000.0,new,not_specified,south,158.0,not_specified,51.32973,4.775261,4,3.0,1,2,1,1,1,0,no_flooding_area,2000.0,662.0,4700.0
antwerp,house,rbv86322,residence,2310,rijkevorsel,439000.0,new,not_specified,south,160.0,not_specified,51.32973,4.775261,4,3.0,1,2,1,1,1,0,no_flooding_area,2000.0,662.0,4700.0
antwerp,house,rbv86320,residence,2310,rijkevorsel,419000.0,new,not_specified,south,160.0,not_specified,51.32973,4.775261,4,3.0,1,2,1,1,1,0,no_flooding_area,2000.0,662.0,4700.0
antwerp,house,rbv79569,residence,2940,stabroek,695000.0,not_specified,not_specified,not_specified,64.0,not_specified,51.3290004,4.3805155,3,6.0,2,3,1,1,1,0,(information_not_available),5300.0,938.0,720.0
antwerp,apartment,rbv49139,apartment,2050,antwerp,332292.0,new,not_specified,not_specified,83.0,not_specified,51.2282564,4.3831054,0,2.0,1,0,1,1,1,0,(information_not_available),3500.0,462.0,843.0
antwerp,apartment,rbv71944,duplex,2050,antwerp,346038.0,new,not_specified,not_specified,102.0,not_specified,51.2282564,4.3831054,0,2.0,1,0,1,1,0,0,(information_not_available),3500.0,462.0,843.0
antwerp,apartment,rbv71943,apartment,2050,antwerp,448918.0,new,not_specified,not_specified,115.0,not_specified,51.2282564,4.3831054,0,3.0,1,0,1,1,0,0,(information_not_available),3500.0,462.0,843.0
antwerp,apartment,rbv71942,apartment,2050,antwerp,393858.0,new,not_specified,not_specified,98.0,not_specified,51.2282564,4.3831054,0,3.0,1,0,1,1,0,0,(information_not_available),3500.0,462.0,843.0
